equipment_id,equipment_name,rule_id,start_time,end_time
CWC04704,Chiller 4,RUL0022,11/7/22 0:00,11/7/22 16:00
CWC04704,Chiller 4,RUL0022,11/8/22 0:00,11/8/22 16:00
CWC04704,Chiller 4,RUL0022,11/9/22 0:00,11/9/22 16:00
CWC04704,Chiller 4,RUL0022,11/10/22 0:00,11/10/22 16:00
CWC04704,Chiller 4,RUL0022,11/11/22 0:00,11/11/22 7:15
CWC04704,Chiller 4,RUL0022,11/14/22 5:45,11/14/22 16:00
CWC04704,Chiller 4,RUL0022,11/15/22 0:00,11/15/22 16:00
CWC04704,Chiller 4,RUL0022,11/16/22 0:00,11/16/22 8:00
CWC04704,Chiller 4,RUL0022,11/23/22 3:15,11/23/22 16:00
CWC04704,Chiller 4,RUL0018,11/24/22 0:00,11/24/22 9:13
CWC04704,Chiller 4,RUL0022,11/24/22 4:30,11/24/22 16:00
CWC04704,Chiller 4,RUL0022,11/25/22 0:00,11/25/22 16:00
CWC04704,Chiller 4,RUL0018,11/26/22 1:12,11/26/22 23:59
CWC04704,Chiller 4,RUL0018,11/27/22 0:00,11/28/22 0:00
CWC04704,Chiller 4,RUL0018,11/28/22 0:00,11/29/22 0:00
CWC04704,Chiller 4,RUL0022,11/29/22 0:00,11/29/22 16:00
CWC04704,Chiller 4,RUL0022,11/30/22 0:00,11/30/22 16:00
CWC04704,Chiller 4,RUL0022,12/1/22 0:00,12/1/22 16:00
CWC04704,Chiller 4,RUL0022,12/2/22 0:00,12/2/22 16:00
CWC04704,Chiller 4,RUL0022,12/3/22 0:00,12/3/22 16:00
CWC04704,Chiller 4,RUL0022,12/4/22 0:00,12/4/22 16:00
CWC04704,Chiller 4,RUL0022,12/5/22 0:00,12/5/22 16:00
CWC04704,Chiller 4,RUL0022,12/6/22 0:00,12/6/22 16:00
CWC04704,Chiller 4,RUL0018,12/7/22 2:45,12/7/22 9:15
CWC04704,Chiller 4,RUL0018,12/7/22 9:30,12/7/22 21:00
CWC04704,Chiller 4,RUL0018,12/8/22 0:00,12/9/22 0:00
CWC04704,Chiller 4,RUL0018,12/9/22 0:00,12/9/22 23:27
CWC04704,Chiller 4,RUL0022,12/10/22 0:00,12/10/22 16:00
CWC04704,Chiller 4,RUL0018,12/11/22 0:00,12/12/22 0:00
CWC04704,Chiller 4,RUL0018,12/12/22 0:00,12/12/22 12:33
CWC04704,Chiller 4,RUL0022,12/12/22 7:45,12/12/22 16:00
CWC04704,Chiller 4,RUL0022,12/13/22 0:00,12/13/22 16:00
CWC04704,Chiller 4,RUL0017,12/13/22 19:15,12/14/22 0:00
CWC04704,Chiller 4,RUL0017,12/14/22 0:00,12/15/22 0:00
CWC04704,Chiller 4,RUL0017,12/15/22 0:00,12/16/22 0:00
CWC04704,Chiller 4,RUL0017,12/16/22 0:00,12/17/22 0:00
CWC04704,Chiller 4,RUL0017,12/17/22 0:00,12/18/22 0:00
CWC04704,Chiller 4,RUL0017,12/18/22 0:00,12/19/22 0:00
CWC04704,Chiller 4,RUL0017,12/19/22 0:00,12/20/22 0:00
CWC04704,Chiller 4,RUL0017,12/20/22 0:00,12/21/22 0:00
CWC04704,Chiller 4,RUL0017,12/21/22 0:00,12/22/22 0:00
CWC04704,Chiller 4,RUL0017,12/22/22 0:00,12/23/22 0:00
CWC04704,Chiller 4,RUL0017,12/23/22 0:00,12/24/22 0:00
CWC04704,Chiller 4,RUL0017,12/24/22 0:00,12/25/22 0:00
CWC04704,Chiller 4,RUL0017,12/25/22 0:00,12/26/22 0:00
CWC04704,Chiller 4,RUL0017,12/26/22 0:00,12/27/22 0:00
CWC04704,Chiller 4,RUL0017,12/27/22 0:00,12/28/22 0:00
CWC04704,Chiller 4,RUL0017,12/28/22 0:00,12/29/22 0:00
CWC04704,Chiller 4,RUL0017,12/29/22 0:00,12/30/22 0:00
CWC04704,Chiller 4,RUL0017,12/30/22 0:00,12/31/22 0:00
CWC04704,Chiller 4,RUL0017,12/31/22 0:00,1/1/23 0:00
CWC04704,Chiller 4,RUL0017,1/1/23 0:00,1/2/23 0:00
CWC04704,Chiller 4,RUL0017,1/2/23 0:00,1/3/23 0:00
CWC04704,Chiller 4,RUL0017,1/3/23 0:00,1/4/23 0:00
CWC04704,Chiller 4,RUL0017,1/4/23 0:00,1/5/23 0:00
CWC04704,Chiller 4,RUL0017,1/5/23 0:00,1/6/23 0:00
CWC04704,Chiller 4,RUL0017,1/6/23 0:00,1/7/23 0:00
CWC04704,Chiller 4,RUL0017,1/7/23 0:00,1/8/23 0:00
CWC04704,Chiller 4,RUL0017,1/8/23 0:00,1/9/23 0:00
CWC04704,Chiller 4,RUL0017,1/9/23 0:00,1/10/23 0:00
CWC04704,Chiller 4,RUL0017,1/10/23 0:00,1/11/23 0:00
CWC04704,Chiller 4,RUL0017,1/11/23 0:00,1/12/23 0:00
CWC04704,Chiller 4,RUL0018,1/11/23 12:45,1/12/23 0:00
CWC04704,Chiller 4,RUL0012,1/11/23 12:45,1/12/23 0:00
CWC04704,Chiller 4,RUL0017,1/12/23 0:00,1/13/23 0:00
CWC04704,Chiller 4,RUL0018,1/12/23 0:00,1/12/23 9:45
CWC04704,Chiller 4,RUL0012,1/12/23 0:00,1/12/23 9:45
CWC04704,Chiller 4,RUL0018,1/12/23 11:45,1/12/23 16:30
CWC04704,Chiller 4,RUL0012,1/12/23 11:45,1/13/23 0:00
CWC04704,Chiller 4,RUL0022,1/13/23 0:00,1/13/23 16:00
CWC04704,Chiller 4,RUL0022,1/18/23 6:15,1/18/23 16:00
CWC04704,Chiller 4,RUL0022,1/19/23 0:00,1/19/23 16:00
CWC04704,Chiller 4,RUL0022,1/20/23 0:00,1/20/23 0:15
CWC04704,Chiller 4,RUL0018,2/10/23 8:30,2/11/23 0:00
CWC04704,Chiller 4,RUL0018,2/11/23 0:00,2/11/23 21:40
CWC04704,Chiller 4,RUL0022,2/14/23 4:15,2/14/23 9:30
CWC04704,Chiller 4,RUL0022,2/16/23 8:45,2/16/23 16:00
CWC04704,Chiller 4,RUL0022,2/17/23 0:00,2/17/23 16:00
CWC04704,Chiller 4,RUL0022,2/20/23 4:00,2/20/23 16:00
CWC04704,Chiller 4,RUL0022,2/21/23 0:00,2/21/23 10:00
CWC04704,Chiller 4,RUL0018,2/21/23 11:24,2/21/23 23:59
CWC04704,Chiller 4,RUL0018,2/22/23 0:00,2/22/23 5:53
CWC04704,Chiller 4,RUL0022,3/2/23 7:30,3/2/23 16:00
CWC04704,Chiller 4,RUL0022,3/3/23 0:00,3/3/23 2:00
CWC04704,Chiller 4,RUL0022,3/13/23 9:45,3/13/23 16:00
CWC04704,Chiller 4,RUL0022,3/14/23 0:00,3/14/23 16:00
CWC04704,Chiller 4,RUL0022,3/15/23 0:00,3/15/23 8:00
CWC04704,Chiller 4,RUL0022,3/21/23 7:15,3/21/23 16:00
CWC04704,Chiller 4,RUL0022,3/22/23 0:00,3/22/23 16:00
CWC04704,Chiller 4,RUL0022,3/23/23 0:00,3/23/23 16:00
CWC04704,Chiller 4,RUL0022,3/24/23 0:00,3/24/23 14:45
CWC04704,Chiller 4,RUL0022,3/29/23 3:45,3/29/23 12:15
CWC04704,Chiller 4,RUL0018,3/29/23 13:54,3/29/23 23:59
CWC04704,Chiller 4,RUL0018,3/30/23 0:00,3/30/23 20:12
CWC04704,Chiller 4,RUL0022,3/30/23 15:00,3/30/23 16:00
CWC04704,Chiller 4,RUL0022,3/31/23 0:00,3/31/23 2:15
CWC04006,Chiller 6,RUL0017,1/4/19 0:00,1/5/19 0:00
CWC04006,Chiller 6,RUL0012,1/4/19 0:00,1/5/19 0:00
CWC04006,Chiller 6,RUL0017,1/5/19 0:00,1/6/19 0:00
CWC04006,Chiller 6,RUL0012,1/5/19 0:00,1/6/19 0:00
CWC04006,Chiller 6,RUL0017,1/6/19 0:00,1/7/19 0:00
CWC04006,Chiller 6,RUL0012,1/6/19 0:00,1/7/19 0:00
CWC04006,Chiller 6,RUL0017,1/7/19 0:00,1/8/19 0:00
CWC04006,Chiller 6,RUL0012,1/7/19 0:00,1/8/19 0:00
CWC04006,Chiller 6,RUL0017,1/8/19 0:00,1/9/19 0:00
CWC04006,Chiller 6,RUL0012,1/8/19 0:00,1/8/19 13:15
CWC04006,Chiller 6,RUL0017,1/9/19 0:00,1/10/19 0:00
CWC04006,Chiller 6,RUL0012,1/9/19 12:00,1/10/19 0:00
CWC04006,Chiller 6,RUL0017,1/10/19 0:00,1/11/19 0:00
CWC04006,Chiller 6,RUL0012,1/10/19 0:00,1/11/19 0:00
CWC04006,Chiller 6,RUL0017,1/11/19 0:00,1/12/19 0:00
CWC04006,Chiller 6,RUL0012,1/11/19 0:00,1/12/19 0:00
CWC04006,Chiller 6,RUL0017,1/12/19 0:00,1/13/19 0:00
CWC04006,Chiller 6,RUL0012,1/12/19 0:00,1/13/19 0:00
CWC04006,Chiller 6,RUL0017,1/13/19 0:00,1/14/19 0:00
CWC04006,Chiller 6,RUL0012,1/13/19 0:00,1/14/19 0:00
CWC04006,Chiller 6,RUL0017,1/14/19 0:00,1/15/19 0:00
CWC04006,Chiller 6,RUL0012,1/14/19 0:00,1/15/19 0:00
CWC04006,Chiller 6,RUL0017,1/15/19 0:00,1/16/19 0:00
CWC04006,Chiller 6,RUL0012,1/15/19 0:00,1/16/19 0:00
CWC04006,Chiller 6,RUL0017,1/16/19 0:00,1/17/19 0:00
CWC04006,Chiller 6,RUL0012,1/16/19 0:00,1/17/19 0:00
CWC04006,Chiller 6,RUL0017,1/17/19 0:00,1/18/19 0:00
CWC04006,Chiller 6,RUL0012,1/17/19 0:00,1/18/19 0:00
CWC04006,Chiller 6,RUL0017,1/18/19 0:00,1/19/19 0:00
CWC04006,Chiller 6,RUL0012,1/18/19 0:00,1/19/19 0:00
CWC04006,Chiller 6,RUL0017,1/19/19 0:00,1/20/19 0:00
CWC04006,Chiller 6,RUL0012,1/19/19 0:00,1/20/19 0:00
CWC04006,Chiller 6,RUL0017,1/20/19 0:00,1/21/19 0:00
CWC04006,Chiller 6,RUL0012,1/20/19 0:00,1/21/19 0:00
CWC04006,Chiller 6,RUL0017,1/21/19 0:00,1/22/19 0:00
CWC04006,Chiller 6,RUL0012,1/21/19 0:00,1/22/19 0:00
CWC04006,Chiller 6,RUL0017,1/22/19 0:00,1/23/19 0:00
CWC04006,Chiller 6,RUL0012,1/22/19 0:00,1/22/19 13:00
CWC04006,Chiller 6,RUL0012,1/22/19 15:00,1/23/19 0:00
CWC04006,Chiller 6,RUL0017,1/23/19 0:00,1/24/19 0:00
CWC04006,Chiller 6,RUL0012,1/23/19 0:00,1/24/19 0:00
CWC04006,Chiller 6,RUL0017,1/24/19 0:00,1/25/19 0:00
CWC04006,Chiller 6,RUL0012,1/24/19 0:00,1/25/19 0:00
CWC04006,Chiller 6,RUL0017,1/25/19 0:00,1/26/19 0:00
CWC04006,Chiller 6,RUL0012,1/25/19 0:00,1/26/19 0:00
CWC04006,Chiller 6,RUL0017,1/26/19 0:00,1/27/19 0:00
CWC04006,Chiller 6,RUL0012,1/26/19 0:00,1/27/19 0:00
CWC04006,Chiller 6,RUL0017,1/27/19 0:00,1/28/19 0:00
CWC04006,Chiller 6,RUL0012,1/27/19 0:00,1/28/19 0:00
CWC04006,Chiller 6,RUL0017,1/28/19 0:00,1/29/19 0:00
CWC04006,Chiller 6,RUL0012,1/28/19 0:00,1/29/19 0:00
CWC04006,Chiller 6,RUL0017,1/29/19 0:00,1/30/19 0:00
CWC04006,Chiller 6,RUL0012,1/29/19 0:00,1/30/19 0:00
CWC04006,Chiller 6,RUL0017,1/30/19 0:00,1/31/19 0:00
CWC04006,Chiller 6,RUL0012,1/30/19 0:00,1/31/19 0:00
CWC04006,Chiller 6,RUL0017,1/31/19 0:00,2/1/19 0:00
CWC04006,Chiller 6,RUL0012,1/31/19 0:00,2/1/19 0:00
CWC04006,Chiller 6,RUL0017,2/1/19 0:00,2/2/19 0:00
CWC04006,Chiller 6,RUL0012,2/1/19 0:00,2/2/19 0:00
CWC04006,Chiller 6,RUL0017,2/2/19 0:00,2/3/19 0:00
CWC04006,Chiller 6,RUL0012,2/2/19 0:00,2/3/19 0:00
CWC04006,Chiller 6,RUL0017,2/3/19 0:00,2/4/19 0:00
CWC04006,Chiller 6,RUL0012,2/3/19 0:00,2/4/19 0:00
CWC04006,Chiller 6,RUL0017,2/4/19 0:00,2/5/19 0:00
CWC04006,Chiller 6,RUL0012,2/4/19 0:00,2/5/19 0:00
CWC04006,Chiller 6,RUL0017,2/5/19 0:00,2/6/19 0:00
CWC04006,Chiller 6,RUL0012,2/5/19 0:00,2/6/19 0:00
CWC04006,Chiller 6,RUL0017,2/6/19 0:00,2/7/19 0:00
CWC04006,Chiller 6,RUL0012,2/6/19 0:00,2/7/19 0:00
CWC04006,Chiller 6,RUL0017,2/7/19 0:00,2/8/19 0:00
CWC04006,Chiller 6,RUL0012,2/7/19 0:00,2/7/19 2:30
CWC04006,Chiller 6,RUL0012,2/7/19 11:00,2/7/19 13:00
CWC04006,Chiller 6,RUL0012,2/7/19 13:30,2/8/19 0:00
CWC04006,Chiller 6,RUL0017,2/8/19 0:00,2/9/19 0:00
CWC04006,Chiller 6,RUL0012,2/8/19 0:00,2/8/19 10:30
CWC04006,Chiller 6,RUL0012,2/8/19 13:30,2/9/19 0:00
CWC04006,Chiller 6,RUL0017,2/9/19 0:00,2/10/19 0:00
CWC04006,Chiller 6,RUL0017,2/10/19 0:00,2/11/19 0:00
CWC04006,Chiller 6,RUL0017,2/11/19 0:00,2/12/19 0:00
CWC04006,Chiller 6,RUL0017,2/12/19 0:00,2/13/19 0:00
CWC04006,Chiller 6,RUL0012,2/12/19 10:45,2/13/19 0:00
CWC04006,Chiller 6,RUL0017,2/13/19 0:00,2/14/19 0:00
CWC04006,Chiller 6,RUL0012,2/13/19 0:00,2/14/19 0:00
CWC04006,Chiller 6,RUL0017,2/14/19 0:00,2/15/19 0:00
CWC04006,Chiller 6,RUL0012,2/14/19 0:00,2/15/19 0:00
CWC04006,Chiller 6,RUL0017,2/15/19 0:00,2/16/19 0:00
CWC04006,Chiller 6,RUL0012,2/15/19 0:00,2/16/19 0:00
CWC04006,Chiller 6,RUL0017,2/16/19 0:00,2/17/19 0:00
CWC04006,Chiller 6,RUL0012,2/16/19 0:00,2/17/19 0:00
CWC04006,Chiller 6,RUL0017,2/17/19 0:00,2/18/19 0:00
CWC04006,Chiller 6,RUL0012,2/17/19 0:00,2/18/19 0:00
CWC04006,Chiller 6,RUL0017,2/18/19 0:00,2/19/19 0:00
CWC04006,Chiller 6,RUL0012,2/18/19 0:00,2/18/19 9:45
CWC04006,Chiller 6,RUL0012,2/18/19 12:00,2/19/19 0:00
CWC04006,Chiller 6,RUL0017,2/19/19 0:00,2/20/19 0:00
CWC04006,Chiller 6,RUL0012,2/19/19 0:00,2/20/19 0:00
CWC04006,Chiller 6,RUL0017,2/20/19 0:00,2/21/19 0:00
CWC04006,Chiller 6,RUL0012,2/20/19 0:00,2/21/19 0:00
CWC04006,Chiller 6,RUL0017,2/21/19 0:00,2/22/19 0:00
CWC04006,Chiller 6,RUL0012,2/21/19 0:00,2/22/19 0:00
CWC04006,Chiller 6,RUL0017,2/22/19 0:00,2/23/19 0:00
CWC04006,Chiller 6,RUL0012,2/22/19 0:00,2/23/19 0:00
CWC04006,Chiller 6,RUL0017,2/23/19 0:00,2/24/19 0:00
CWC04006,Chiller 6,RUL0012,2/23/19 0:00,2/24/19 0:00
CWC04006,Chiller 6,RUL0017,2/24/19 0:00,2/25/19 0:00
CWC04006,Chiller 6,RUL0012,2/24/19 0:00,2/25/19 0:00
CWC04006,Chiller 6,RUL0017,2/25/19 0:00,2/26/19 0:00
CWC04006,Chiller 6,RUL0012,2/25/19 0:00,2/26/19 0:00
CWC04006,Chiller 6,RUL0017,2/26/19 0:00,2/27/19 0:00
CWC04006,Chiller 6,RUL0012,2/26/19 0:00,2/27/19 0:00
CWC04006,Chiller 6,RUL0017,2/27/19 0:00,2/28/19 0:00
CWC04006,Chiller 6,RUL0012,2/27/19 0:00,2/28/19 0:00
CWC04006,Chiller 6,RUL0017,2/28/19 0:00,3/1/19 0:00
CWC04006,Chiller 6,RUL0012,2/28/19 0:00,3/1/19 0:00
CWC04006,Chiller 6,RUL0017,3/1/19 0:00,3/2/19 0:00
CWC04006,Chiller 6,RUL0012,3/1/19 0:00,3/2/19 0:00
CWC04006,Chiller 6,RUL0017,3/2/19 0:00,3/3/19 0:00
CWC04006,Chiller 6,RUL0012,3/2/19 0:00,3/3/19 0:00
CWC04006,Chiller 6,RUL0017,3/3/19 0:00,3/4/19 0:00
CWC04006,Chiller 6,RUL0012,3/3/19 0:00,3/4/19 0:00
CWC04006,Chiller 6,RUL0017,3/4/19 0:00,3/5/19 0:00
CWC04006,Chiller 6,RUL0012,3/4/19 0:00,3/4/19 9:45
CWC04006,Chiller 6,RUL0017,3/5/19 0:00,3/6/19 0:00
CWC04006,Chiller 6,RUL0017,3/6/19 0:00,3/7/19 0:00
CWC04006,Chiller 6,RUL0017,3/7/19 0:00,3/8/19 0:00
CWC04006,Chiller 6,RUL0017,3/8/19 0:00,3/9/19 0:00
CWC04006,Chiller 6,RUL0017,3/9/19 0:00,3/10/19 0:00
CWC04006,Chiller 6,RUL0017,3/10/19 0:00,3/10/19 23:00
CWC04006,Chiller 6,RUL0017,3/11/19 0:00,3/12/19 0:00
CWC04006,Chiller 6,RUL0017,3/12/19 0:00,3/13/19 0:00
CWC04006,Chiller 6,RUL0017,3/13/19 0:00,3/14/19 0:00
CWC04006,Chiller 6,RUL0017,3/14/19 0:00,3/15/19 0:00
CWC04006,Chiller 6,RUL0017,3/15/19 0:00,3/16/19 0:00
CWC04006,Chiller 6,RUL0017,3/16/19 0:00,3/17/19 0:00
CWC04006,Chiller 6,RUL0017,3/17/19 0:00,3/18/19 0:00
CWC04006,Chiller 6,RUL0017,3/18/19 0:00,3/19/19 0:00
CWC04006,Chiller 6,RUL0017,3/19/19 0:00,3/20/19 0:00
CWC04006,Chiller 6,RUL0017,3/20/19 0:00,3/21/19 0:00
CWC04006,Chiller 6,RUL0017,3/21/19 0:00,3/22/19 0:00
CWC04006,Chiller 6,RUL0017,3/22/19 0:00,3/23/19 0:00
CWC04006,Chiller 6,RUL0017,3/23/19 0:00,3/24/19 0:00
CWC04006,Chiller 6,RUL0017,3/24/19 0:00,3/25/19 0:00
CWC04006,Chiller 6,RUL0017,3/25/19 0:00,3/26/19 0:00
CWC04006,Chiller 6,RUL0017,3/26/19 0:00,3/27/19 0:00
CWC04006,Chiller 6,RUL0017,3/27/19 0:00,3/28/19 0:00
CWC04006,Chiller 6,RUL0017,3/28/19 0:00,3/29/19 0:00
CWC04006,Chiller 6,RUL0017,3/29/19 0:00,3/30/19 0:00
CWC04006,Chiller 6,RUL0017,3/30/19 0:00,3/31/19 0:00
CWC04006,Chiller 6,RUL0017,3/31/19 0:00,4/1/19 0:00
CWC04006,Chiller 6,RUL0017,4/1/19 0:00,4/2/19 0:00
CWC04006,Chiller 6,RUL0017,4/2/19 0:00,4/3/19 0:00
CWC04006,Chiller 6,RUL0017,4/3/19 0:00,4/4/19 0:00
CWC04006,Chiller 6,RUL0017,4/4/19 0:00,4/5/19 0:00
CWC04006,Chiller 6,RUL0017,4/5/19 0:00,4/6/19 0:00
CWC04006,Chiller 6,RUL0017,4/6/19 0:00,4/7/19 0:00
CWC04006,Chiller 6,RUL0017,4/7/19 0:00,4/8/19 0:00
CWC04006,Chiller 6,RUL0017,4/8/19 0:00,4/9/19 0:00
CWC04006,Chiller 6,RUL0017,4/9/19 0:00,4/10/19 0:00
CWC04006,Chiller 6,RUL0017,4/10/19 0:00,4/11/19 0:00
CWC04006,Chiller 6,RUL0017,4/11/19 0:00,4/12/19 0:00
CWC04006,Chiller 6,RUL0017,4/12/19 0:00,4/13/19 0:00
CWC04006,Chiller 6,RUL0017,4/13/19 0:00,4/14/19 0:00
CWC04006,Chiller 6,RUL0017,4/14/19 0:00,4/15/19 0:00
CWC04006,Chiller 6,RUL0017,4/15/19 0:00,4/16/19 0:00
CWC04006,Chiller 6,RUL0017,4/16/19 0:00,4/17/19 0:00
CWC04006,Chiller 6,RUL0017,4/17/19 0:00,4/18/19 0:00
CWC04006,Chiller 6,RUL0017,4/18/19 0:00,4/19/19 0:00
CWC04006,Chiller 6,RUL0017,4/19/19 0:00,4/19/19 23:58
CWC04006,Chiller 6,RUL0017,4/21/19 0:00,4/22/19 0:00
CWC04006,Chiller 6,RUL0017,4/22/19 0:00,4/22/19 15:15
CWC04006,Chiller 6,RUL0018,3/24/20 10:15,3/24/20 22:30
CWC04006,Chiller 6,RUL0018,5/15/20 12:00,5/15/20 17:15
CWC04006,Chiller 6,RUL0018,5/22/20 12:15,5/22/20 19:00
CWC04006,Chiller 6,RUL0018,5/26/20 11:15,5/26/20 18:45
CWC04006,Chiller 6,RUL0018,5/29/20 14:30,5/29/20 18:15
CWC04006,Chiller 6,RUL0021,6/6/20 11:42,6/6/20 23:59
CWC04006,Chiller 6,RUL0021,6/7/20 0:00,6/8/20 0:00
CWC04006,Chiller 6,RUL0021,6/8/20 0:00,6/8/20 8:00
CWC04006,Chiller 6,RUL0021,10/13/20 13:25,10/14/20 0:00
CWC04006,Chiller 6,RUL0021,10/14/20 0:00,10/14/20 14:12
CWC04006,Chiller 6,RUL0021,10/21/20 16:11,10/21/20 23:59
CWC04006,Chiller 6,RUL0021,10/22/20 0:00,10/22/20 10:06
CWC04006,Chiller 6,RUL0021,10/26/20 0:00,10/26/20 11:15
CWC04006,Chiller 6,RUL0018,11/30/20 12:15,11/30/20 21:15
CWC04006,Chiller 6,RUL0021,5/20/21 16:17,5/20/21 23:59
CWC04006,Chiller 6,RUL0021,5/21/21 0:00,5/22/21 0:00
CWC04006,Chiller 6,RUL0021,9/17/21 14:04,9/18/21 0:00
CWC04006,Chiller 6,RUL0021,9/18/21 0:00,9/19/21 0:00
CWC04006,Chiller 6,RUL0021,9/19/21 0:00,9/20/21 0:00
CWC04006,Chiller 6,RUL0021,9/20/21 0:00,9/20/21 10:15
CWC04006,Chiller 6,RUL0021,9/21/21 16:21,9/21/21 23:59
CWC04006,Chiller 6,RUL0021,9/22/21 0:00,9/22/21 11:30
CWC04006,Chiller 6,RUL0022,9/22/21 9:00,9/22/21 16:00
CWC04006,Chiller 6,RUL0022,9/23/21 5:45,9/23/21 12:00
CWC04006,Chiller 6,RUL0021,9/23/21 15:27,9/24/21 0:00
CWC04006,Chiller 6,RUL0021,9/24/21 0:00,9/24/21 8:11
CWC04006,Chiller 6,RUL0022,9/24/21 4:00,9/24/21 8:15
CWC04006,Chiller 6,RUL0022,9/25/21 5:30,9/25/21 16:00
CWC04006,Chiller 6,RUL0022,9/26/21 0:00,9/26/21 14:30
CWC04006,Chiller 6,RUL0022,9/27/21 5:00,9/27/21 13:00
CWC04006,Chiller 6,RUL0021,9/27/21 15:33,9/27/21 23:59
CWC04006,Chiller 6,RUL0021,9/28/21 0:00,9/28/21 13:08
CWC04006,Chiller 6,RUL0022,9/28/21 9:45,9/28/21 16:00
CWC04006,Chiller 6,RUL0022,9/29/21 0:00,9/29/21 16:00
CWC04006,Chiller 6,RUL0022,9/30/21 0:00,9/30/21 16:00
CWC04006,Chiller 6,RUL0022,10/1/21 0:00,10/1/21 12:00
CWC04006,Chiller 6,RUL0021,10/1/21 15:30,10/2/21 0:00
CWC04006,Chiller 6,RUL0021,10/2/21 0:00,10/3/21 0:00
CWC04006,Chiller 6,RUL0021,10/3/21 0:00,10/4/21 0:00
CWC04006,Chiller 6,RUL0021,10/4/21 0:00,10/4/21 9:29
CWC04006,Chiller 6,RUL0022,10/4/21 7:30,10/4/21 9:30
CWC04006,Chiller 6,RUL0021,10/4/21 15:30,10/4/21 23:59
CWC04006,Chiller 6,RUL0021,10/5/21 0:00,10/6/21 0:00
CWC04006,Chiller 6,RUL0021,10/6/21 0:00,10/6/21 9:24
CWC04006,Chiller 6,RUL0021,10/6/21 15:33,10/7/21 0:00
CWC04006,Chiller 6,RUL0021,10/7/21 0:00,10/7/21 10:11
CWC04006,Chiller 6,RUL0022,10/19/21 6:45,10/19/21 13:30
CWC04006,Chiller 6,RUL0021,10/19/21 15:30,10/20/21 0:00
CWC04006,Chiller 6,RUL0021,10/20/21 0:00,10/21/21 0:00
CWC04006,Chiller 6,RUL0021,10/21/21 0:00,10/22/21 0:00
CWC04006,Chiller 6,RUL0021,10/22/21 0:00,10/23/21 0:00
CWC04006,Chiller 6,RUL0021,10/23/21 0:00,10/24/21 0:00
CWC04006,Chiller 6,RUL0021,10/24/21 0:00,10/25/21 0:00
CWC04006,Chiller 6,RUL0021,10/25/21 0:00,10/26/21 0:00
CWC04006,Chiller 6,RUL0021,10/26/21 0:00,10/26/21 8:19
CWC04006,Chiller 6,RUL0022,10/26/21 2:30,10/26/21 16:00
CWC04006,Chiller 6,RUL0022,10/27/21 0:00,10/27/21 16:00
CWC04006,Chiller 6,RUL0022,10/28/21 0:00,10/28/21 16:00
CWC04006,Chiller 6,RUL0022,10/29/21 0:00,10/29/21 16:00
CWC04006,Chiller 6,RUL0022,10/30/21 0:00,10/30/21 16:00
CWC04006,Chiller 6,RUL0022,10/31/21 0:00,10/31/21 16:00
CWC04006,Chiller 6,RUL0022,11/1/21 0:00,11/1/21 1:30
CWC04006,Chiller 6,RUL0021,11/2/21 15:22,11/3/21 0:00
CWC04006,Chiller 6,RUL0021,11/3/21 0:00,11/3/21 13:03
CWC04006,Chiller 6,RUL0021,11/3/21 15:36,11/3/21 23:59
CWC04006,Chiller 6,RUL0021,11/4/21 0:00,11/4/21 8:16
CWC04006,Chiller 6,RUL0021,11/4/21 8:47,11/4/21 12:45
CWC04006,Chiller 6,RUL0021,11/4/21 15:36,11/5/21 0:00
CWC04006,Chiller 6,RUL0021,11/5/21 0:00,11/5/21 15:00
CWC04006,Chiller 6,RUL0021,11/5/21 15:55,11/5/21 23:59
CWC04006,Chiller 6,RUL0021,11/6/21 0:00,11/7/21 0:00
CWC04006,Chiller 6,RUL0021,11/7/21 0:00,11/8/21 1:00
CWC04006,Chiller 6,RUL0021,11/8/21 0:00,11/9/21 0:00
CWC04006,Chiller 6,RUL0021,11/9/21 0:00,11/9/21 13:15
CWC04006,Chiller 6,RUL0022,11/9/21 9:30,11/9/21 16:00
CWC04006,Chiller 6,RUL0022,11/10/21 0:00,11/10/21 8:15
CWC04006,Chiller 6,RUL0022,11/11/21 9:45,11/11/21 16:00
CWC04006,Chiller 6,RUL0021,11/12/21 0:00,11/12/21 10:39
CWC04006,Chiller 6,RUL0022,11/12/21 10:15,11/12/21 10:45
CWC04006,Chiller 6,RUL0022,11/12/21 12:00,11/12/21 16:00
CWC04006,Chiller 6,RUL0022,11/13/21 0:00,11/13/21 6:00
CWC04006,Chiller 6,RUL0022,11/15/21 10:00,11/15/21 16:00
CWC04006,Chiller 6,RUL0022,11/16/21 0:00,11/16/21 1:45
CWC04006,Chiller 6,RUL0022,11/17/21 9:30,11/17/21 16:00
CWC04006,Chiller 6,RUL0022,11/18/21 0:00,11/18/21 6:30
CWC04006,Chiller 6,RUL0021,11/27/21 12:20,11/28/21 0:00
CWC04006,Chiller 6,RUL0021,11/28/21 0:00,11/29/21 0:00
CWC04006,Chiller 6,RUL0021,11/29/21 0:00,11/29/21 9:27
CWC04006,Chiller 6,RUL0021,11/29/21 12:15,11/30/21 0:00
CWC04006,Chiller 6,RUL0021,11/30/21 0:00,11/30/21 9:43
CWC04006,Chiller 6,RUL0022,11/30/21 5:30,11/30/21 16:00
CWC04006,Chiller 6,RUL0022,12/1/21 0:00,12/1/21 13:45
