timestamp,KPI,asset_name,value,upper_bound,lower_bound,anomaly_score
12/15/20 23:44,Flow Efficiency,chiller 9,0.7780489,0.7731176614761353,0.6653047800064087,0.9908715496631167
12/20/20 13:14,Flow Efficiency,chiller 9,0.59839755,0.7086544632911682,0.601038396,0.9904584111180254
12/21/20 13:44,Flow Efficiency,chiller 9,0.58188707,0.6966531276702881,0.5890370607376099,0.9918715708189393
2/5/21 14:59,Flow Efficiency,chiller 9,0.31458935,0.30543267726898193,0.20248758792877197,0.9925738090925557
4/9/21 13:14,Flow Efficiency,chiller 9,0.24539997,0.35516083240509033,0.25695371627807617,0.9940415637262026
4/24/21 13:29,Flow Efficiency,chiller 9,0.27397588,0.25941869616508484,0.16364118456840515,0.9948555599525128
4/24/21 13:44,Flow Efficiency,chiller 9,0.2843446,0.2812358886003494,0.18545837700366974,0.9918216594116871
4/24/21 13:59,Flow Efficiency,chiller 9,0.30105954,0.29083284735679626,0.19505533576011658,0.9938002901991821
4/26/21 10:59,Flow Efficiency,chiller 9,0.34720108,0.32219401001930237,0.22632136940956116,0.9967787656229867
4/26/21 11:14,Flow Efficiency,chiller 9,0.35916495,0.35347282886505127,0.25760018825531006,0.9927844349954903
4/29/21 13:29,Flow Efficiency,chiller 9,0.28843316,0.2844059467315674,0.18853330612182617,0.9922794582964182
